Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y,(((drivers.opticalFlow).processedMessage).payload).optical_flow_quality,(computedVelocity).x,(computedVelocity).y
83,0.830022,0.00640422292,-0.00177075434,105,0,20,-0.00161799928,0.00176679902,72,0,0.0209999997
84,0.840023,0.0111926263,0.026959667,104,0,0,-0.00161799928,0.00180879899,70,0,0
85,0.850016,0.0159810297,-0.0448663831,104,0,0,-0.00161799928,0.00180879899,70,0,0
86,0.860019,-0.0342972055,0.0461132787,105,20,20,-0.0014499994,0.00197679899,68,0.0209999997,0.0209999997
87,0.870016,-0.017537795,-0.00895335898,105,20,20,-0.00123999955,0.00218679942,68,0.0209999997,0.0209999997
88,0.880020,-0.000778382237,-0.00895335898,105,20,20,-0.00102999969,0.00239679986,67,0.0209999997,0.0209999997
89,0.890033,0.0231636353,0.000623447413,105,20,20,-0.000819999608,0.00260680029,67,0.0209999997,0.0209999997
90,0.900020,-0.000778382237,0.014988658,105,0,-20,-0.000777999579,0.00248080003,65,0,-0.0209999997
91,0.910016,0.0279520378,0.026959667,105,0,-20,-0.000777999579,0.0022707996,65,0,-0.0209999997
92,0.920021,-0.029508803,-0.00895335898,104,-20,0,-0.000944399682,0.00222879951,64,-0.0208000001,0
93,0.930016,-0.029508803,0.0532958843,104,-20,0,-0.00115239958,0.00222879951,64,-0.0208000001,0
94,0.940023,-0.0199319962,0.0125944559,103,0,0,-0.00119399955,0.00222879951,62,0,0
95,0.950021,0.0231636353,0.0197770614,103,0,0,-0.00119399955,0.00222879951,62,0,0
96,0.960024,0.0207694322,-0.00655915774,105,0,0,-0.00119399955,0.00222879951,62,0,0
97,0.970017,0.0159810297,0.00541185075,105,0,0,-0.00119399955,0.00222879951,62,0,0
98,0.980021,-0.00796098728,-0.00895335898,104,-20,0,-0.00136039942,0.00222879951,62,-0.0208000001,0
99,0.990015,0.00879842415,0.00541185075,104,-20,0,-0.00156839925,0.00222879951,62,-0.0208000001,0
100,1.000187,0.0016158194,0.0221712627,106,0,0,-0.00160999922,0.00222879951,62,0,0
101,1.010021,-0.000778382237,0.0221712627,106,0,0,-0.00160999922,0.00222879951,62,0,0
102,1.020017,0.0016158194,0.0173828602,104,0,0,-0.00160999922,0.00222879951,68,0,0
103,1.030019,0.0279520378,-0.0113475611,104,0,0,-0.00160999922,0.00222879951,68,0,0
104,1.040022,0.0231636353,-0.00655915774,104,0,0,-0.00160999922,0.00222879951,63,0,0
105,1.050015,-0.00317258388,0.00301764905,104,0,0,-0.00160999922,0.00222879951,63,0,0
106,1.060024,-0.0151435928,0.0197770614,104,60,20,-0.00123559916,0.00235359976,70,0.062400002,0.0208000001
107,1.070020,0.018375231,0.0125944559,104,60,20,-0.000611599069,0.00256160018,70,0.062400002,0.0208000001
108,1.080019,-0.029508803,0.0197770614,103,0,0,-0.000361999031,0.00264480035,69,0,0
109,1.090023,-0.0127493907,0.00541185075,103,0,0,-0.000361999031,0.00264480035,69,0,0
110,1.100002,-0.0151435928,0.0221712627,104,0,0,-0.000361999031,0.00264480035,74,0,0
111,1.110015,-0.00556678558,0.0293538682,104,0,0,-0.000361999031,0.00264480035,74,0,0
112,1.120026,0.018375231,-0.0137417624,104,-20,0,-0.000486799021,0.00264480035,73,-0.0208000001,0
113,1.130018,-0.00317258388,-0.00655915774,104,-20,0,-0.000694799121,0.00264480035,73,-0.0208000001,0
114,1.140015,0.0111926263,0.0173828602,105,-40,0,-0.00102999923,0.00264480035,70,-0.0419999994,0
115,1.150022,-0.0103551894,0.014988658,105,-40,0,-0.00144999952,0.00264480035,70,-0.0419999994,0
116,1.160024,0.0111926263,-0.0113475611,106,20,0,-0.00149079971,0.00264480035,69,0.0211999994,0
117,1.170022,0.00640422292,0.014988658,106,20,0,-0.00127879984,0.00264480035,69,0.0211999994,0
118,1.180022,0.0447114483,-0.0281069726,106,0,0,-0.00119399989,0.00264480035,68,0,0
119,1.190021,0.0542882569,0.0293538682,106,0,0,-0.00119399989,0.00264480035,68,0,0
120,1.200018,-0.00317258388,-0.00416495604,106,20,0,-0.00106679997,0.00264480035,68,0.0211999994,0
121,1.210016,-0.000778382237,0.00541185075,106,20,0,-0.000854800106,0.00264480035,68,0.0211999994,0
122,1.220017,0.0471056513,-0.0113475611,105,0,0,-0.000770000159,0.00264480035,68,0,0
123,1.230022,-0.0247203987,-0.00177075434,105,0,0,-0.000770000159,0.00264480035,68,0,0
124,1.240020,-0.0151435928,0.0102002546,105,0,0,-0.000770000159,0.00264480035,68,0,0
125,1.250023,0.0231636353,-0.0161359645,105,0,0,-0.000770000159,0.00264480035,68,0,0
126,1.260035,0.00879842415,-0.032895375,104,-20,0,-0.000894800236,0.00264480035,68,-0.0208000001,0
127,1.270018,0.0207694322,0.0389306732,104,-20,0,-0.00110280013,0.00264480035,68,-0.0208000001,0
128,1.280022,0.0111926263,0.0173828602,104,0,0,-0.00118600007,0.00264480035,62,0,0
129,1.290015,0.0375288464,-0.0113475611,104,0,0,-0.00118600007,0.00264480035,62,0,0
130,1.300018,0.0207694322,0.0102002546,104,20,20,-0.00106120016,0.0027696006,63,0.0208000001,0.0208000001
131,1.310022,-0.0366914086,0.000623447413,104,20,20,-0.000853200152,0.00297760102,63,0.0208000001,0.0208000001
132,1.320016,-0.0319030061,0.0102002546,105,0,0,-0.000770000101,0.00306080119,64,0,0
133,1.330016,-0.00317258388,-0.0305011738,105,0,0,-0.000770000101,0.00306080119,64,0,0
134,1.340023,-0.017537795,-0.00416495604,104,0,0,-0.000770000101,0.00306080119,68,0,0
135,1.350025,0.0351346433,-0.0568373948,104,0,0,-0.000770000101,0.00306080119,68,0,0
136,1.360018,0.018375231,-0.0233185701,104,20,0,-0.000645200023,0.00306080119,68,0.0208000001,0
137,1.370017,0.0159810297,0.0125944559,104,20,0,-0.000437199953,0.00306080119,68,0.0208000001,0
138,1.380019,0.00640422292,0.0197770614,104,120,0,0.000394800096,0.00306080119,67,0.124800004,0
139,1.390025,-0.0151435928,0.000623447413,104,120,0,0.00164280029,0.00306080119,67,0.124800004,0
140,1.400026,0.00401002122,0.0102002546,104,80,0,0.00264120055,0.00306080119,71,0.0832000002,0
141,1.410015,-0.00556678558,-0.00177075434,104,80,0,0.00347320107,0.00306080119,71,0.0832000002,0
142,1.420023,0.0111926263,0.0341422707,104,0,0,0.00380600127,0.00306080119,69,0,0
143,1.430026,-0.0247203987,-0.0185301658,104,0,0,0.00380600127,0.00306080119,69,0,0
144,1.440022,-0.039085608,-0.0281069726,105,0,0,0.00380600127,0.00306080119,69,0,0
145,1.450023,0.0135868276,0.00780605245,105,0,0,0.00380600127,0.00306080119,69,0,0
146,1.460004,0.00879842415,0.014988658,107,20,0,0.00393440155,0.00306080119,63,0.0214000009,0
147,1.470020,0.030346239,-0.0305011738,107,20,0,0.00414840085,0.00306080119,63,0.0214000009,0
148,1.480018,0.0375288464,0.0221712627,106,0,0,0.00423400057,0.00306080119,63,0,0
149,1.490015,-0.0127493907,0.0125944559,106,0,0,0.00423400057,0.00306080119,63,0,0
150,1.500023,-0.017537795,0.0580842867,107,-80,0,0.00372040085,0.00306080119,63,-0.0856000036,0
151,1.510021,-0.0247203987,-0.020924367,107,-80,0,0.00286440132,0.00306080119,63,-0.0856000036,0
152,1.520020,-0.000778382237,-0.00416495604,106,0,0,0.00252200151,0.00306080119,63,0,0
153,1.530025,0.0231636353,0.0389306732,106,0,0,0.00252200151,0.00306080119,63,0,0
154,1.540015,-0.0223261975,0.00780605245,104,20,0,0.00264680176,0.00306080119,63,0.0208000001,0
155,1.550020,0.0255578365,0.026959667,104,20,0,0.00285480218,0.00306080119,63,0.0208000001,0
156,1.560021,-0.0127493907,-0.0137417624,105,60,0,0.00331600243,0.00306080119,63,0.0629999936,0
157,1.570025,-0.00556678558,0.0317480713,105,60,0,0.00394600257,0.00306080119,63,0.0629999936,0
158,1.580022,-0.0103551894,0.000623447413,104,40,-40,0.00444760313,0.00281120138,63,0.0416000001,-0.0416000001
159,1.590024,-0.00556678558,0.0365364738,104,40,-40,0.0047804038,0.00239520171,63,0.0416000001,-0.0416000001
160,1.600020,-0.0366914086,-0.0281069726,103,-20,0,0.00494760461,0.00222880184,60,-0.0205999985,0
161,1.610026,0.0135868276,-0.0113475611,103,-20,0,0.00474160537,0.00222880184,60,-0.0205999985,0
162,1.620024,0.0279520378,-0.0113475611,107,0,0,0.00461800583,0.00222880184,61,0,0
163,1.630019,-0.0103551894,-0.00416495604,107,0,0,0.00461800583,0.00222880184,61,0,0
164,1.640016,0.0399230458,0.0173828602,103,0,0,0.00461800583,0.00222880184,61,0,0
