Index,Time,ax,ay,distance,optical_flow_vel_x,optical_flow_vel_y,(initPos).x,(initPos).y,optical_flow_quality,(computedVelocity).x,(computedVelocity).y
2227,22.269999,0.00213956018,-0.00542244548,72,-100,100,-0.0141553245,0.0528656095,69,-0.0719999969,0.0719999969
2228,22.279980,-0.000254641491,0.00415436132,72,-100,100,-0.0148753254,0.053585615,69,-0.0719999969,0.0719999969
2229,22.290004,-0.00983144809,-0.00542244548,73,0,0,-0.0148753254,0.053585615,73,0,0
2230,22.300006,-0.0170140527,0.0568268001,73,0,0,-0.0148753254,0.053585615,73,0,0
2231,22.310001,0.0188989714,-0.0221818574,72,0,20,-0.0148753254,0.0537296161,73,0,0.0143999998
2232,22.320004,-0.00983144809,0.00894276518,72,0,20,-0.0148753254,0.053844817,73,0,0.0143999998
2233,22.329999,-0.00983144809,-0.0197876561,71,0,-20,-0.0148753254,0.0537600107,73,0,-0.014200001
2234,22.340003,0.0236873757,0.00415436132,71,0,-20,-0.0148753254,0.0536180027,73,0,-0.014200001
2235,22.349996,0.0260815769,0.0280963778,72,0,0,-0.0148753254,0.0535896011,71,0,0
2236,22.359997,-0.0122256503,-0.0580948815,72,0,0,-0.0148753254,0.0535896011,71,0,0
2237,22.369999,0.00932216551,-0.041335471,72,-40,0,-0.0151057271,0.0535896011,70,-0.0287999995,0
2238,22.380001,0.0308699813,-0.0126050506,72,-40,0,-0.0153937293,0.0535896011,70,-0.0287999995,0
2239,22.389999,-0.021802457,-0.00781664718,70,220,200,-0.0142193316,0.0547096021,70,0.153999999,0.140000001
2240,22.400002,0.0141105689,-0.017393453,70,220,200,-0.0126793338,0.0561096035,70,0.153999999,0.140000001
2241,22.409999,-0.0265908595,0.0304905809,72,0,200,-0.0123713342,0.0575415976,70,0,0.143999994
2242,22.420003,0.0236873757,0.0185195711,72,0,200,-0.0123713342,0.05898159,70,0,0.143999994
2243,22.430000,0.00453376211,-0.00542244548,71,-80,100,-0.012825734,0.0598375909,75,-0.0568000041,0.0710000023
2244,22.440006,0.0476293936,0.0113369664,71,-80,100,-0.0133937337,0.060547594,75,-0.0568000041,0.0710000023
2245,22.450001,-0.0265908595,-0.0317586623,72,20,0,-0.0133921327,0.0606895946,73,0.0143999998,0
2246,22.460006,-0.00504304469,-0.017393453,72,20,0,-0.0132481316,0.0606895946,73,0.0143999998,0
2247,22.469997,0.0188989714,0.0280963778,70,0,0,-0.0132193314,0.0606895946,71,0,0
2248,22.479999,-0.000254641491,-0.0245760586,70,0,0,-0.0132193314,0.0606895946,71,0,0
2249,22.489991,0.0165047701,0.0280963778,72,100,-100,-0.0126433307,0.0601135902,66,0.0719999969,-0.0719999969
2250,22.500000,0.00213956018,-0.053306479,72,100,-100,-0.0119233299,0.0593935847,66,0.0719999969,-0.0719999969
2251,22.509998,-0.000254641491,0.0161253698,70,60,-60,-0.0114433309,0.0589135773,66,0.0419999994,-0.0419999994
2252,22.519999,-0.00983144809,0.0400673859,70,60,-60,-0.0110233324,0.0584935695,66,0.0419999994,-0.0419999994
2253,22.530002,0.00213956018,0.00176015985,72,-20,40,-0.0110545335,0.0586399697,66,-0.0143999998,0.0287999995
2254,22.540001,-0.0194082558,-0.00781664718,72,-20,40,-0.0111985346,0.0589279719,66,-0.0143999998,0.0287999995
2255,22.549999,-0.00983144809,0.0113369664,71,-60,40,-0.0115681356,0.0592127703,66,-0.0426000021,0.028400002
2256,22.560002,0.00453376211,0.00654856302,71,-60,40,-0.0119941365,0.0594967678,66,-0.0426000021,0.028400002
2257,22.569996,-0.000254641491,-0.0245760586,71,0,-20,-0.0120793367,0.0594399609,66,0,-0.014200001
2258,22.580003,0.00213956018,0.0352789834,71,0,-20,-0.0120793367,0.0592979528,66,0,-0.014200001
2259,22.590005,-0.0361676663,-0.000634041848,70,0,0,-0.0120793367,0.0592695512,62,0,0
2260,22.600001,0.0236873757,0.00894276518,70,0,0,-0.0120793367,0.0592695512,62,0,0
2261,22.609999,-0.0122256503,-0.0461238734,71,-340,-340,-0.0140105383,0.0573383458,69,-0.241400018,-0.241400018
2262,22.620003,0.00453376211,-0.0149992518,71,-340,-340,-0.0164245386,0.0549243391,69,-0.241400018,-0.241400018
2263,22.630002,0.0284757782,-0.0149992518,71,-300,-260,-0.018611338,0.0529647432,69,-0.213000014,-0.184600011
2264,22.640002,0.038052585,0.00415436132,71,-300,-260,-0.0207413379,0.0511187501,69,-0.213000014,-0.184600011
2265,22.649997,-0.0553212799,-0.0149992518,72,-20,-20,-0.0212825388,0.0506343506,72,-0.0143999998,-0.0143999998
2266,22.659998,-0.0146198515,0.0185195711,72,-20,-20,-0.0214265399,0.0504903495,72,-0.0143999998,-0.0143999998
2267,22.669997,-0.0170140527,-0.00542244548,72,20,-20,-0.0213401392,0.0503463484,71,0.0143999998,-0.0143999998
2268,22.680001,-0.0194082558,0.0185195711,72,20,-20,-0.0211961381,0.0502023473,71,0.0143999998,-0.0143999998
2269,22.690006,-0.0385618694,-0.0245760586,71,100,-20,-0.0205993354,0.0500599407,71,0.0710000023,-0.014200001
2270,22.700003,-0.0122256503,0.00415436132,71,100,-20,-0.0198893324,0.0499179326,71,0.0710000023,-0.014200001
2271,22.709996,-0.0194082558,0.0257021766,70,160,-40,-0.0188513324,0.0496655367,71,0.111999996,-0.027999999
2272,22.720001,0.00213956018,-0.0461238734,70,160,-40,-0.0177313332,0.0493855439,71,0.111999996,-0.027999999
2273,22.729999,0.0117163667,-0.0221818574,69,80,-20,-0.0170657299,0.0492191426,71,0.0551999994,-0.0137999998
2274,22.739997,-0.0170140527,0.00176015985,69,80,-20,-0.0165137257,0.0490811393,71,0.0551999994,-0.0137999998
2275,22.750002,0.00213956018,-0.0102108484,69,-40,0,-0.0166241229,0.0490535386,71,-0.0275999997,0
2276,22.759997,-0.0146198515,-0.00781664718,69,-40,0,-0.0169001203,0.0490535386,71,-0.0275999997,0
2277,22.769996,0.00213956018,-0.00781664718,69,-60,0,-0.0172865205,0.0490535386,71,-0.0414000005,0
2278,22.779998,0.0260815769,-0.000634041848,69,-60,0,-0.0177005213,0.0490535386,71,-0.0414000005,0
2279,22.790005,-0.021802457,-0.041335471,69,-160,60,-0.0186665207,0.0493847318,76,-0.110399999,0.0414000005
2280,22.800032,0.0117163667,-0.00542244548,69,-160,60,-0.0197705198,0.0497987233,76,-0.110399999,0.0414000005
2281,22.810001,0.0404467881,0.00894276518,70,-400,40,-0.0222313218,0.0501055159,74,-0.280000001,0.027999999
2282,22.820006,-0.00504304469,0.0137311686,70,-400,40,-0.0250313245,0.0503855087,74,-0.280000001,0.027999999
2283,22.829997,-0.00264884322,-0.00542244548,70,-100,40,-0.0261513256,0.0506655015,72,-0.0700000003,0.027999999
2284,22.839977,-0.0313792638,-0.00542244548,70,-100,40,-0.0268513262,0.0509454943,72,-0.0700000003,0.027999999
2285,22.850005,0.00932216551,0.0233079754,70,0,0,-0.0269913264,0.0510014929,73,0,0
2286,22.859996,-0.0146198515,-0.0245760586,70,0,0,-0.0269913264,0.0510014929,73,0,0
2287,22.870006,-0.00743724639,-0.00781664718,70,-240,140,-0.0283353291,0.0517854877,66,-0.167999998,0.0980000049
2288,22.880006,-0.00504304469,0.00654856302,70,-240,140,-0.0300153326,0.0527654812,66,-0.167999998,0.0980000049
2289,22.890002,0.0404467881,0.0233079754,69,-340,200,-0.0317589343,0.0537894778,70,-0.234599993,0.137999997
2290,22.900006,0.0188989714,-0.00542244548,69,-340,200,-0.0341049358,0.0551694743,70,-0.234599993,0.137999997
2291,22.910005,0.00692796381,-0.000634041848,67,-440,320,-0.0368121415,0.0570078716,64,-0.294800013,0.214400008
2292,22.919996,-0.0146198515,0.0328847803,67,-440,320,-0.03976015,0.0591518693,64,-0.294800013,0.214400008
2293,22.930005,-0.0337734669,-0.0245760586,67,0,0,-0.0409393534,0.0600094683,64,0,0
2294,22.939997,0.0212931745,0.042461589,67,0,0,-0.0409393534,0.0600094683,64,0,0
2295,22.950007,0.00453376211,0.0137311686,68,20,40,-0.0408577584,0.0601726696,62,0.0136000011,0.0272000022
2296,22.960006,-0.00983144809,0.00654856302,68,20,40,-0.0407217667,0.0604446717,62,0.0136000011,0.0272000022
2297,22.970004,-0.0122256503,0.0113369664,69,80,-40,-0.040336173,0.0603878684,62,0.0551999994,-0.0275999997
2298,22.980004,-0.00504304469,-0.0293644629,69,80,-40,-0.0397841781,0.0601118617,62,0.0551999994,-0.0275999997
2299,22.989996,0.00932216551,-0.0437296741,69,-120,120,-0.0400601812,0.06049826,62,-0.0828000009,0.0828000009
2300,22.999999,-0.000254641491,-0.0126050506,69,-120,120,-0.0408881828,0.0613262616,62,-0.0828000009,0.0828000009
2301,23.010006,0.00213956018,-0.00542244548,70,-60,100,-0.0414713882,0.0620774627,64,-0.0419999994,0.0700000003
2302,23.019998,0.00932216551,-0.0245760586,70,-60,100,-0.041891396,0.0627774596,64,-0.0419999994,0.0700000003
2303,23.029997,0.0476293936,-0.0317586623,71,-100,80,-0.042485401,0.0633982494,64,-0.0710000023,0.0568000041
2304,23.040002,-0.0146198515,-0.0557006821,71,-100,80,-0.0431954041,0.0639662445,64,-0.0710000023,0.0568000041
2305,23.049998,0.00213956018,-0.000634041848,67,0,0,-0.0434794053,0.0641934425,65,0,0
2306,23.059996,-0.0313792638,-0.0389412679,67,0,0,-0.0434794053,0.0641934425,65,0,0
2307,23.070002,0.0308699813,-0.00781664718,70,100,-60,-0.0430594049,0.0639414489,65,0.0700000003,-0.0419999994
2308,23.079996,-0.0433502719,-0.0102108484,70,100,-60,-0.0423594043,0.0635214597,65,0.0700000003,-0.0419999994
2309,23.090004,0.0260815769,-0.0221818574,68,100,-80,-0.0416714065,0.0630270615,61,0.0680000037,-0.0544000044
2310,23.100007,0.0165047701,0.00176015985,68,100,-80,-0.0409914106,0.0624830574,61,0.0680000037,-0.0544000044
2311,23.109999,0.061994601,0.0137311686,71,-120,60,-0.0412306078,0.0625210553,61,-0.0852000043,0.0426000021
2312,23.120003,-0.0337734669,0.0161253698,71,-120,60,-0.0420826003,0.0629470423,61,-0.0852000043,0.0426000021
2313,23.129996,0.00213956018,-0.0197876561,68,-140,60,-0.0429945961,0.0633622333,68,-0.0952000022,0.0408000052
2314,23.140001,-0.00504304469,0.0185195711,68,-140,60,-0.043946594,0.0637702271,68,-0.0952000022,0.0408000052
2315,23.150003,-0.021802457,-0.0197876561,71,0,0,-0.0443273932,0.0639334247,68,0,0
2316,23.159997,0.0308699813,0.00654856302,71,0,0,-0.0443273932,0.0639334247,68,0,0
2317,23.170005,-0.00743724639,-0.0341528654,69,20,0,-0.0442445911,0.0639334247,74,0.0137999998,0
2318,23.179999,0.0141105689,-0.017393453,69,20,0,-0.0441065878,0.0639334247,74,0.0137999998,0
2319,23.190005,0.00213956018,0.0352789834,71,-20,-20,-0.0441365913,0.0638482198,69,-0.014200001,-0.014200001
2320,23.199999,0.0188989714,0.00415436132,71,-20,-20,-0.0442785993,0.0637062117,69,-0.014200001,-0.014200001
2321,23.210080,-0.0361676663,-0.0245760586,70,-20,0,-0.0444194004,0.0636494085,69,-0.0139999995,0
2322,23.219975,0.0404467881,0.0185195711,70,-20,0,-0.0445593968,0.0636494085,69,-0.0139999995,0
2323,23.230001,-0.00264884322,0.0209137741,71,0,0,-0.0446153954,0.0636494085,69,0,0
2324,23.240006,0.00453376211,-0.0221818574,71,0,0,-0.0446153954,0.0636494085,69,0,0
2325,23.249997,-0.00504304469,0.00415436132,69,20,0,-0.0445325933,0.0636494085,67,0.0137999998,0
2326,23.260007,-0.00983144809,-0.0149992518,69,20,0,-0.04439459,0.0636494085,67,0.0137999998,0
2327,23.269999,0.00692796381,-0.017393453,72,-20,0,-0.0444257893,0.0636494085,67,-0.0143999998,0
2328,23.279998,-0.000254641491,0.0185195711,72,-20,0,-0.0445697904,0.0636494085,67,-0.0143999998,0
2329,23.289996,0.0476293936,0.0376731865,69,100,-100,-0.0442133918,0.0632354096,66,0.0689999983,-0.0689999983
2330,23.300001,0.0165047701,0.00176015985,69,100,-100,-0.0435233936,0.0625454113,66,0.0689999983,-0.0689999983
2331,23.309999,-0.0194082558,0.0137311686,72,60,0,-0.0429881923,0.062269412,66,0.0431999974,0
2332,23.320001,0.00932216551,-0.0269702598,72,60,0,-0.042556189,0.062269412,66,0.0431999974,0
2333,23.329998,-0.0146198515,0.0137311686,70,60,0,-0.042131383,0.062269412,66,0.0419999994,0
2334,23.340005,0.0141105689,-0.0149992518,70,60,0,-0.0417113751,0.062269412,66,0.0419999994,0
2335,23.350037,0.0308699813,-0.0126050506,70,220,-200,-0.0406193733,0.0614294112,66,0.153999999,-0.140000001
2336,23.359998,-0.0361676663,-0.000634041848,70,220,-200,-0.0390793756,0.0600294098,66,0.153999999,-0.140000001
2337,23.370002,0.00453376211,0.0185195711,70,0,0,-0.038771376,0.0597494096,67,0,0
2338,23.380006,-0.0409560688,0.0209137741,70,0,0,-0.038771376,0.0597494096,67,0,0
2339,23.389999,0.00453376211,-0.0102108484,71,-200,140,-0.0399073809,0.06054461,67,-0.142000005,0.0994000062
2340,23.400001,0.0284757782,-0.0221818574,71,-200,140,-0.0413273871,0.0615386106,67,-0.142000005,0.0994000062
2341,23.409997,0.00213956018,-0.0604890846,71,-100,80,-0.0423213914,0.0622770078,67,-0.0710000023,0.0568000041
2342,23.420002,0.00213956018,0.00415436132,71,-100,80,-0.0430313945,0.0628450066,67,-0.0710000023,0.0568000041
2343,23.430006,-0.0170140527,0.0185195711,71,120,-140,-0.0424918011,0.0621634126,61,0.0852000043,-0.0994000062
2344,23.440006,-0.0385618694,-0.000634041848,71,120,-140,-0.0416398086,0.061169412,61,0.0852000043,-0.0994000062
2345,23.450005,0.0332641825,0.00415436132,70,120,-80,-0.0407974124,0.0605226085,62,0.0839999989,-0.055999998
2346,23.459998,0.0236873757,-0.000634041848,70,120,-80,-0.0401254147,0.060074605,62,0.0839999989,-0.055999998
2347,23.470003,-0.00264884322,-0.00542244548,70,0,0,-0.0397894159,0.0598506033,63,0,0
2348,23.479996,-0.00504304469,0.0185195711,70,0,0,-0.0397894159,0.0598506033,63,0,0
2349,23.490002,0.00932216551,-0.0197876561,70,-40,20,-0.0399574116,0.0599346012,69,-0.027999999,0.0139999995
2350,23.500005,-0.0529270805,-0.0149992518,70,-40,20,-0.0402374044,0.0600745976,69,-0.027999999,0.0139999995
2351,23.510000,-0.00264884322,0.0257021766,70,-20,0,-0.0404333994,0.0601305962,69,-0.0139999995,0
2352,23.519996,-0.00983144809,-0.0485180765,70,-20,0,-0.0405733958,0.0601305962,69,-0.0139999995,0
2353,23.530002,0.0141105689,0.0209137741,70,0,0,-0.0406293944,0.0601305962,69,0,0
2354,23.540001,0.038052585,0.0161253698,70,0,0,-0.0406293944,0.0601305962,69,0,0
2355,23.550005,0.0165047701,-0.00302824355,70,-20,20,-0.0407133922,0.060214594,72,-0.0139999995,0.0139999995
2356,23.559997,0.0284757782,-0.00302824355,70,-20,20,-0.0408533886,0.0603545904,72,-0.0139999995,0.0139999995
2357,23.569998,0.0428409874,0.0161253698,70,-60,40,-0.0411613919,0.0605785847,70,-0.0419999994,0.027999999
2358,23.580000,0.0188989714,0.00176015985,70,-60,40,-0.0415813997,0.0608585775,70,-0.0419999994,0.027999999
2359,23.589996,0.0141105689,0.0113369664,70,-40,60,-0.0419173986,0.0612225793,72,-0.027999999,0.0419999994
2360,23.600007,0.00453376211,-0.0126050506,70,-40,60,-0.0421973914,0.0616425872,72,-0.027999999,0.0419999994
2361,23.609998,0.0117163667,0.0185195711,69,-120,220,-0.0428061895,0.062721394,66,-0.0828000009,0.151799992
2362,23.620007,0.0188989714,-0.0197876561,69,-120,220,-0.0436341912,0.0642394125,66,-0.0828000009,0.151799992
2363,23.630001,-0.0170140527,-0.0126050506,69,0,0,-0.0441309921,0.0651502237,66,0,0
2364,23.640002,-0.00504304469,-0.0317586623,69,0,0,-0.0441309921,0.0651502237,66,0,0
2365,23.649999,0.0548119992,0.0376731865,71,40,0,-0.0439605936,0.0651502237,65,0.028400002,0
2366,23.660007,-0.00504304469,-0.0221818574,71,40,0,-0.0436765961,0.0651502237,65,0.028400002,0
2367,23.670001,0.0284757782,0.0113369664,69,-20,0,-0.0436457992,0.0651502237,65,-0.0137999998,0
2368,23.680003,0.00213956018,-0.0197876561,69,-20,0,-0.0437838025,0.0651502237,65,-0.0137999998,0
2369,23.690001,-0.0433502719,-0.017393453,70,0,0,-0.0438390039,0.0651502237,65,0,0
2370,23.699997,0.00213956018,0.00176015985,70,0,0,-0.0438390039,0.0651502237,65,0,0
2371,23.709998,0.00932216551,0.0376731865,68,40,0,-0.0436758026,0.0651502237,65,0.0272000022,0
2372,23.720005,0.0141105689,-0.0365470685,68,40,0,-0.0434038006,0.0651502237,65,0.0272000022,0
2373,23.730000,-0.0361676663,0.0209137741,70,-20,0,-0.0433789976,0.0651502237,65,-0.0139999995,0
2374,23.740004,0.0165047701,-0.0341528654,70,-20,0,-0.043518994,0.0651502237,65,-0.0139999995,0
2375,23.750005,0.0404467881,-0.0126050506,70,20,0,-0.0434909947,0.0651502237,65,0.0139999995,0
2376,23.760006,-0.00504304469,-0.0126050506,70,20,0,-0.0433509983,0.0651502237,65,0.0139999995,0
2377,23.769996,0.0356583856,-0.041335471,69,300,-120,-0.0420530029,0.0646534339,65,0.206999987,-0.0828000009
2378,23.779976,0.0404467881,-0.00542244548,69,300,-120,-0.0399830081,0.0638254508,65,0.206999987,-0.0828000009
2379,23.790002,0.0212931745,0.042461589,68,180,-40,-0.0384206101,0.0633310676,60,0.122400008,-0.0272000022
2380,23.800002,0.0117163667,0.0352789834,68,180,-40,-0.0371966101,0.0630590841,60,0.122400008,-0.0272000022
2381,23.810003,0.0284757782,-0.0102108484,70,20,0,-0.0366230123,0.0629502907,60,0.0139999995,0
2382,23.820005,0.0117163667,-0.0317586623,70,20,0,-0.0364830159,0.0629502907,60,0.0139999995,0
2383,23.830002,-0.0313792638,-0.0102108484,67,0,0,-0.0364270173,0.0629502907,62,0,0
2384,23.840000,0.00692796381,0.0137311686,67,0,0,-0.0364270173,0.0629502907,62,0,0
2385,23.850000,-0.000254641491,-0.0293644629,70,0,0,-0.0364270173,0.0629502907,61,0,0
2386,23.860004,0.0356583856,0.0137311686,70,0,0,-0.0364270173,0.0629502907,61,0,0
2387,23.870002,-0.00983144809,-0.0102108484,68,-140,0,-0.0369982161,0.0629502907,67,-0.0952000022,0
2388,23.880006,0.00213956018,-0.0341528654,68,-140,0,-0.037950214,0.0629502907,67,-0.0952000022,0
2389,23.889998,-0.000254641491,-0.017393453,69,60,0,-0.0380826183,0.0629502907,65,0.0414000005,0
2390,23.900004,0.0165047701,-0.0365470685,69,60,0,-0.0376686268,0.0629502907,65,0.0414000005,0
2391,23.910002,0.00213956018,0.0113369664,67,160,-100,-0.0368598253,0.0625482947,71,0.107200004,-0.0670000017
2392,23.920002,0.0596004017,-0.0149992518,67,160,-100,-0.0357878171,0.0618783012,71,0.107200004,-0.0670000017
2393,23.930005,0.0284757782,-0.00542244548,71,100,-80,-0.034933012,0.0612695068,71,0.0710000023,-0.0568000041
2394,23.939986,-0.0122256503,-0.0317586623,71,100,-80,-0.0342230089,0.0607015118,71,0.0710000023,-0.0568000041
2395,23.949997,0.0212931745,0.0328847803,70,0,-20,-0.0339390077,0.0603903159,71,0,-0.0139999995
2396,23.960005,-0.0241966583,0.0280963778,70,0,-20,-0.0339390077,0.0602503195,71,0,-0.0139999995
2397,23.970004,0.0141105689,-0.0197876561,62,-20,0,-0.0340134054,0.060194321,71,-0.0124000004,0
2398,23.980000,0.0356583856,0.00654856302,62,-20,0,-0.0341374017,0.060194321,71,-0.0124000004,0
2399,23.989996,0.0165047701,-0.000634041848,61,20,20,-0.0341137983,0.0602675229,71,0.0122000007,0.0122000007
2400,24.000000,0.0141105689,0.00654856302,61,20,20,-0.033991795,0.0603895262,71,0.0122000007,0.0122000007
2401,24.009997,0.00453376211,0.0304905809,62,0,0,-0.0339429937,0.0604383275,71,0,0
2402,24.019996,0.00932216551,0.00654856302,62,0,0,-0.0339429937,0.0604383275,71,0,0
2403,24.030000,-0.0194082558,0.00654856302,62,0,0,-0.0339429937,0.0604383275,70,0,0
2404,24.040003,0.0236873757,0.0209137741,62,0,0,-0.0339429937,0.0604383275,70,0,0
2405,24.050003,0.0548119992,0.0113369664,62,-80,80,-0.0341413952,0.0607359298,70,-0.0496000014,0.0496000014
2406,24.059996,-0.0361676663,0.0137311686,62,-80,80,-0.034637399,0.0611327328,70,-0.0496000014,0.0496000014
2407,24.070004,-0.0385618694,-0.000634041848,61,-120,100,-0.0352278017,0.0616743341,70,-0.0732000023,0.0610000007
2408,24.079996,-0.000254641491,0.0161253698,61,-120,100,-0.0359598026,0.0622843318,70,-0.0732000023,0.0610000007
2409,24.090003,0.0236873757,0.0113369664,62,-20,0,-0.0364486016,0.0626503378,75,-0.0124000004,0
2410,24.100006,-0.0170140527,0.0233079754,62,-20,0,-0.0365725979,0.0626503378,75,-0.0124000004,0
2411,24.110003,0.00692796381,-0.0149992518,62,0,0,-0.0366469957,0.0626503378,75,0,0
2412,24.119998,-0.00264884322,-0.0149992518,62,0,0,-0.0366469957,0.0626503378,75,0,0
2413,24.129998,-0.0433502719,-0.0102108484,61,0,0,-0.0366469957,0.0626503378,67,0,0
2414,24.140032,-0.000254641491,0.0233079754,61,0,0,-0.0366469957,0.0626503378,67,0,0
2415,24.150003,-0.0313792638,-0.00302824355,61,20,0,-0.0365981944,0.0626503378,68,0.0122000007,0
2416,24.160007,-0.000254641491,0.0592209995,61,20,0,-0.0364761911,0.0626503378,68,0.0122000007,0
2417,24.170003,-0.0122256503,0.00176015985,61,-40,0,-0.0365005918,0.0626503378,62,-0.0244000014,0
2418,24.180004,0.0212931745,-0.0149992518,61,-40,0,-0.0367445983,0.0626503378,62,-0.0244000014,0
2419,24.190004,-0.0146198515,-0.0197876561,61,0,0,-0.0368910022,0.0626503378,66,0,0
2420,24.200006,-0.0146198515,0.00415436132,61,0,0,-0.0368910022,0.0626503378,66,0,0
2421,24.210006,0.0260815769,0.00654856302,61,20,0,-0.0368422009,0.0626503378,66,0.0122000007,0
2422,24.219998,0.0141105689,-0.0269702598,61,20,0,-0.0367201976,0.0626503378,66,0.0122000007,0
2423,24.229999,-0.0361676663,-0.0197876561,61,20,-20,-0.0365981944,0.0626015365,66,0.0122000007,-0.0122000007
2424,24.240004,-0.0289850626,0.0209137741,61,20,-20,-0.0364761911,0.0624795333,66,0.0122000007,-0.0122000007
2425,24.250004,-0.0385618694,0.00654856302,61,0,0,-0.0364029892,0.0624063313,71,0,0
2426,24.260000,0.0117163667,-0.000634041848,61,0,0,-0.0364029892,0.0624063313,71,0,0
2427,24.270004,0.0356583856,-0.0389412679,61,-100,0,-0.0366469882,0.0624063313,69,-0.0610000007,0
2428,24.280006,0.0308699813,-0.000634041848,61,-100,0,-0.0372569859,0.0624063313,69,-0.0610000007,0
2429,24.290001,0.0428409874,-0.0149992518,62,-240,80,-0.0382181816,0.0626047254,69,-0.148800001,0.0496000014
2430,24.300004,-0.0122256503,-0.00781664718,62,-240,80,-0.0397061743,0.0631007105,69,-0.148800001,0.0496000014
2431,24.310002,-0.00504304469,-0.000634041848,61,80,-80,-0.0404037721,0.0632030964,69,0.0488000028,-0.0488000028
2432,24.319982,0.0260815769,-0.041335471,61,80,-80,-0.0399157777,0.0627150834,69,0.0488000028,-0.0488000028
2433,24.330003,-0.00504304469,-0.0245760586,61,-120,140,-0.0399157815,0.0627638772,69,-0.0732000023,0.0854000002
2434,24.340002,-0.000254641491,-0.0485180765,61,-120,140,-0.0406477824,0.0636178628,69,-0.0732000023,0.0854000002
2435,24.350176,0.00453376211,0.00654856302,61,-140,100,-0.0414285846,0.0643742606,68,-0.0854000002,0.0610000007
2436,24.360006,0.0236873757,0.0137311686,61,-140,100,-0.0422825888,0.0649842769,68,-0.0854000002,0.0610000007
2437,24.370003,0.038052585,0.0568268001,62,80,20,-0.0425965898,0.0653998926,68,0.0496000014,0.0124000004
2438,24.380005,0.0117163667,-0.0293644629,62,80,20,-0.042100586,0.0655239075,68,0.0496000014,0.0124000004
2439,24.390000,0.050023593,0.00654856302,62,220,100,-0.0412573852,0.0658463165,69,0.136399999,0.061999999
2440,24.400006,0.00692796381,0.0137311686,62,220,100,-0.0398933887,0.0664663166,69,0.136399999,0.061999999
2441,24.409997,0.0117163667,0.0280963778,61,60,0,-0.0389285944,0.0668383166,68,0.0366000012,0
2442,24.420004,-0.000254641491,-0.0365470685,61,60,0,-0.0385626033,0.0668383166,68,0.0366000012,0
2443,24.430000,0.0188989714,0.0185195711,62,-140,-60,-0.0386902057,0.0666895136,74,-0.0868000016,-0.0372000001
2444,24.440005,-0.00743724639,-0.00302824355,62,-140,-60,-0.0395581983,0.0663175061,74,-0.0868000016,-0.0372000001
2445,24.450000,0.0284757782,0.0257021766,62,-20,-20,-0.0401285924,0.0660446957,72,-0.0124000004,-0.0124000004
2446,24.460005,0.0476293936,-0.00542244548,62,-20,-20,-0.0402525887,0.0659206808,72,-0.0124000004,-0.0124000004
2447,24.470002,-0.0505328774,0.0352789834,62,80,-20,-0.040128585,0.0657966658,71,0.0496000014,-0.0124000004
2448,24.479998,-0.0313792638,-0.00781664718,62,80,-20,-0.0396325812,0.0656726509,71,0.0496000014,-0.0124000004
2449,24.489999,0.00692796381,-0.0245760586,61,120,-20,-0.0390421785,0.0655494407,69,0.0732000023,-0.0122000007
2450,24.500002,-0.0194082558,-0.0221818574,61,120,-20,-0.0383101776,0.0654274374,69,0.0732000023,-0.0122000007
2451,24.510004,0.0141105689,-0.053306479,62,0,0,-0.0378709771,0.0653542355,69,0,0
2452,24.520004,-0.021802457,-0.0197876561,62,0,0,-0.0378709771,0.0653542355,69,0,0
2453,24.529984,0.00692796381,-0.017393453,61,0,0,-0.0378709771,0.0653542355,69,0,0
2454,24.540004,0.00692796381,-0.0102108484,61,0,0,-0.0378709771,0.0653542355,69,0,0
2455,24.549999,0.0165047701,-0.0197876561,62,0,20,-0.0378709771,0.0654038414,63,0,0.0124000004
2456,24.560006,0.0188989714,0.00415436132,62,0,20,-0.0378709771,0.0655278563,63,0,0.0124000004
2457,24.570001,0.0476293936,-0.0102108484,61,0,0,-0.0378709771,0.0656022653,65,0,0
2458,24.580000,-0.0122256503,0.0185195711,61,0,0,-0.0378709771,0.0656022653,65,0,0
2459,24.590004,0.0236873757,-0.0102108484,62,0,0,-0.0378709771,0.0656022653,66,0,0
2460,24.599996,0.0356583856,-0.0293644629,62,0,0,-0.0378709771,0.0656022653,66,0,0
2461,24.610003,0.0212931745,-0.0197876561,61,40,-20,-0.0377733745,0.065553464,72,0.0244000014,-0.0122000007
2462,24.619996,-0.00264884322,-0.0365470685,61,40,-20,-0.037529368,0.0654314607,72,0.0244000014,-0.0122000007
2463,24.630007,0.038052585,-0.0102108484,62,0,20,-0.037382964,0.0654078647,71,0,0.0124000004
2464,24.640000,-0.0122256503,0.0137311686,62,0,20,-0.037382964,0.0655318797,71,0,0.0124000004
2465,24.649997,0.0452351905,0.00415436132,62,-20,0,-0.0374077633,0.0656062886,71,-0.0124000004,0
2466,24.660000,-0.00743724639,-0.0245760586,62,-20,0,-0.0375317596,0.0656062886,71,-0.0124000004,0
2467,24.669997,-0.0505328774,0.0257021766,62,0,0,-0.0376309566,0.0656062886,71,0,0
2468,24.680002,0.00692796381,-0.00781664718,62,0,0,-0.0376309566,0.0656062886,71,0,0
2469,24.690001,0.00213956018,-0.0126050506,61,-180,120,-0.037850555,0.0657526851,71,-0.109800003,0.0732000023
