Index,Time,ax,ay,(((drivers.opticalFlow).processedMessage).payload).distance,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_x,(((drivers.opticalFlow).processedMessage).payload).optical_flow_vel_y,(initPos).x,(initPos).y
13366,133.659994,-0.00928136706,0.0303042904,75,0,0,0.145218402,0.292845994
13367,133.669993,-0.0356175862,0.0111506777,75,0,0,0.145218402,0.292845994
13368,133.679989,0.0290258601,-0.0319449529,75,0,0,0.145218402,0.292845994
13369,133.689992,0.0242374558,-0.0127913393,75,0,0,0.145218402,0.292845994
13370,133.699994,0.000295439298,0.0159390811,76,40,20,0.145400792,0.292937189
13371,133.709988,-0.00209876243,-0.0127913393,76,40,20,0.145704776,0.293089181
13372,133.719985,0.00268964097,-0.00560873421,75,0,0,0.14582637,0.293149978
13373,133.730008,0.00987224653,-0.0127913393,75,0,0,0.14582637,0.293149978
13374,133.739991,0.0122664478,0.0374868959,74,0,0,0.14582637,0.293149978
13375,133.749989,0.0338142626,-0.034339156,74,0,0,0.14582637,0.293149978
13376,133.759989,-0.0140697705,-0.0439159609,74,20,0,0.145915151,0.293149978
13377,133.769995,-0.00209876243,0.00875647552,74,20,0,0.146063119,0.293149978
13378,133.779989,0.0122664478,-0.0223681461,74,20,0,0.146211088,0.293149978
13379,133.789985,0.0146606499,-0.0319449529,74,20,0,0.146359056,0.293149978
13380,133.799991,0.0146606499,0.00396807259,75,20,0,0.146508232,0.293149978
13381,133.809995,-0.00928136706,-0.0151855415,75,20,0,0.146658212,0.293149978
13382,133.819993,0.0362084657,-0.0223681461,75,0,0,0.146718204,0.293149978
13383,133.829989,-0.0236465782,0.00636227429,75,0,0,0.146718204,0.293149978
13384,133.839993,0.0362084657,-0.0151855415,75,20,0,0.146808192,0.293149978
13385,133.849988,0.00268964097,-0.0223681461,75,20,0,0.146958172,0.293149978
13386,133.859992,0.000295439298,0.00875647552,75,20,0,0.147108153,0.293149978
13387,133.869985,0.00987224653,-0.0534927696,75,20,0,0.147258133,0.293149978
13388,133.879995,0.0146606499,-0.0391275585,75,20,0,0.147408113,0.293149978
13389,133.889988,0.0242374558,0.00396807259,75,20,0,0.147558093,0.293149978
13390,133.899994,-0.0188581739,-0.0199739449,75,0,0,0.147618085,0.293149978
13391,133.909990,-0.0164639726,-0.0271565504,75,0,0,0.147618085,0.293149978
13392,133.919989,-0.0140697705,-0.00321453251,75,0,0,0.147618085,0.293149978
13393,133.929995,-0.0164639726,0.0111506777,75,0,0,0.147618085,0.293149978
13394,133.939972,0.00508384267,0.00875647552,75,40,20,0.147798106,0.293240011
13395,133.949989,0.00268964097,-0.0151855415,75,40,20,0.148098141,0.293390065
13396,133.959994,-0.0164639726,-0.00082033081,74,20,0,0.148306936,0.293450087
13397,133.969993,0.0146606499,-0.0391275585,74,20,0,0.148454905,0.293450087
13398,133.979987,0.0314200632,0.0350926928,74,0,0,0.148514092,0.293450087
13399,133.989990,-0.00928136706,-0.00321453251,74,0,0,0.148514092,0.293450087
13400,133.999988,0.0218432546,-0.0127913393,75,0,0,0.148514092,0.293450087
13401,134.009995,0.000295439298,-0.0223681461,75,0,0,0.148514092,0.293450087
13402,134.019989,0.0122664478,-0.0534927696,74,20,0,0.148602873,0.293450087
13403,134.029989,-0.00449296413,-0.0439159609,74,20,0,0.148750842,0.293450087
13404,134.039996,0.0146606499,-0.0199739449,74,-20,0,0.148721248,0.293450087
13405,134.049990,0.0122664478,0.00157387089,74,-20,0,0.148573279,0.293450087
13406,134.059995,0.00987224653,-0.0127913393,75,-20,0,0.148424104,0.293450087
13407,134.069990,-0.00928136706,-0.0391275585,75,-20,0,0.148274124,0.293450087
13408,134.079990,0.0266316589,-0.0175797436,74,-20,-20,0.14812535,0.293361306
13409,134.089991,-0.00688716583,-0.0247623473,74,-20,-20,0.147977382,0.293213338
13410,134.100142,0.0146606499,-0.0199739449,74,0,0,0.147918195,0.29315415
13411,134.110004,-0.00688716583,-0.0415217616,74,0,0,0.147918195,0.29315415
13412,134.119969,0.00508384267,-0.00800293591,74,0,-20,0.147918195,0.293065369
13413,134.129965,-0.00449296413,0.0207274836,74,0,-20,0.147918195,0.292917401
13414,134.139988,0.0242374558,0.00157387089,74,0,0,0.147918195,0.292858213
13415,134.149985,-0.0451943912,-0.0367333554,74,0,0,0.147918195,0.292858213
13416,134.159989,0.00508384267,-0.00800293591,74,0,0,0.147918195,0.292858213
13417,134.169994,-0.0116755692,-0.0223681461,74,0,0,0.147918195,0.292858213
13418,134.179995,-0.0212523751,-0.00560873421,75,-60,0,0.147738189,0.292858213
13419,134.189989,0.00747804437,-0.00800293591,75,-60,0,0.147288173,0.292858213
13420,134.199987,0.0122664478,0.0303042904,73,0,0,0.147018164,0.292858213
13421,134.209992,0.0314200632,0.00157387089,73,0,0,0.147018164,0.292858213
13422,134.219987,0.0170548521,-0.0103971381,74,-20,0,0.146958977,0.292858213
13423,134.229993,0.0146606499,-0.0151855415,74,-20,0,0.146811008,0.292858213
13424,134.239985,0.0218432546,-0.0247623473,74,-40,0,0.146603823,0.292858213
13425,134.249995,0.0290258601,-0.0223681461,74,-40,0,0.146307811,0.292858213
13426,134.259988,0.0242374558,-0.0271565504,74,40,0,0.146248609,0.292858213
13427,134.269991,0.00747804437,-0.0271565504,74,40,0,0.14654462,0.292858213
13428,134.279995,0.0170548521,-0.046310164,74,0,0,0.146722227,0.292858213
13429,134.289987,0.00747804437,-0.0199739449,74,0,0,0.146722227,0.292858213
13430,134.299966,0.0338142626,0.0159390811,74,20,0,0.146781415,0.292858213
13431,134.309987,-0.00209876243,0.0303042904,74,20,0,0.146929383,0.292858213
13432,134.319993,-0.0284349807,-0.0295507517,75,0,0,0.147018164,0.292858213
13433,134.329987,-0.0308291819,0.00396807259,75,0,0,0.147018164,0.292858213
13434,134.339991,0.0290258601,-0.00082033081,75,0,-20,0.147018164,0.292798191
13435,134.349992,-0.00209876243,0.00875647552,75,0,-20,0.147018164,0.292648137
13436,134.359987,0.00268964097,-0.00082033081,73,20,0,0.147076577,0.292558104
13437,134.369989,-0.0164639726,-0.0487043634,73,20,0,0.147222608,0.292558104
13438,134.379991,-0.0164639726,0.0159390811,74,0,0,0.147310227,0.292558104
13439,134.389994,0.0314200632,0.0111506777,74,0,0,0.147310227,0.292558104
13440,134.399989,0.000295439298,0.0135448789,74,20,20,0.147369415,0.292617291
13441,134.409994,-0.0140697705,-0.0127913393,74,20,20,0.147517383,0.29276526
13442,134.419993,0.0218432546,-0.0151855415,73,0,0,0.147606164,0.292854041
13443,134.429988,-0.0140697705,0.00875647552,73,0,0,0.147606164,0.292854041
13444,134.439986,0.0146606499,-0.0175797436,74,0,0,0.147606164,0.292854041
13445,134.449993,0.0362084657,-0.0175797436,74,0,0,0.147606164,0.292854041
13446,134.459992,0.0481794737,-0.0223681461,74,0,0,0.147606164,0.292854041
13447,134.469991,0.0146606499,0.0183332823,74,0,0,0.147606164,0.292854041
13448,134.479970,-0.0212523751,-0.0151855415,73,0,0,0.147606164,0.292854041
13449,134.489986,-0.0188581739,-0.0151855415,73,0,0,0.147606164,0.292854041
13450,134.499992,0.00987224653,-0.00800293591,73,20,0,0.147664577,0.292854041
13451,134.509990,0.0218432546,0.0111506777,73,20,0,0.147810608,0.292854041
13452,134.519970,0.0170548521,-0.0319449529,73,20,0,0.14795664,0.292854041
13453,134.529987,0.0194490533,0.0183332823,73,20,0,0.148102671,0.292854041
13454,134.539992,0.00987224653,0.0350926928,73,40,0,0.148307085,0.292854041
13455,134.549995,0.0122664478,-0.0127913393,73,40,0,0.148599073,0.292854041
13456,134.559990,0.0314200632,0.00157387089,73,0,0,0.148774266,0.292854041
13457,134.569994,0.0146606499,-0.0271565504,73,0,0,0.148774266,0.292854041
13458,134.579993,0.000295439298,0.00396807259,72,0,0,0.148774266,0.292854041
13459,134.589985,0.0290258601,0.00636227429,72,0,0,0.148774266,0.292854041
13460,134.599992,0.0194490533,0.00396807259,72,0,0,0.148774266,0.292854041
13461,134.610002,0.0146606499,-0.0103971381,72,0,0,0.148774266,0.292854041
13462,134.619985,-0.0164639726,-0.0415217616,73,0,0,0.148774266,0.292854041
13463,134.629992,-0.0428001918,0.039881099,73,0,0,0.148774266,0.292854041
13464,134.639985,0.0242374558,0.0135448789,73,40,0,0.148891062,0.292854041
13465,134.649988,0.0146606499,-0.0103971381,73,40,0,0.14918305,0.292854041
13466,134.659991,0.0386026651,-0.0151855415,74,0,0,0.149358243,0.292854041
13467,134.669985,0.0122664478,0.0207274836,74,0,0,0.149358243,0.292854041
13468,134.679988,-0.00209876243,0.0111506777,73,0,0,0.149358243,0.292854041
13469,134.689986,0.00747804437,-0.0127913393,73,0,0,0.149358243,0.292854041
13470,134.699992,0.00987224653,0.0159390811,74,-40,0,0.149239838,0.292854041
13471,134.709992,0.0122664478,-0.00321453251,74,-40,0,0.148943827,0.292854041
13472,134.719986,0.0122664478,0.0135448789,73,0,0,0.14876622,0.292854041
13473,134.729996,0.0290258601,0.0231216867,73,0,0,0.14876622,0.292854041
13474,134.739989,-0.00209876243,-0.0439159609,74,-20,0,0.148736626,0.292854041
13475,134.749987,0.0170548521,0.0111506777,74,-20,0,0.148588657,0.292854041
13476,134.759985,0.0338142626,0.00157387089,74,0,0,0.148470283,0.292854041
13477,134.769992,-0.00449296413,0.00875647552,74,0,0,0.148470283,0.292854041
13478,134.779989,0.00987224653,0.00157387089,74,0,0,0.148470283,0.292854041
13479,134.789966,0.0170548521,-0.00800293591,74,0,0,0.148470283,0.292854041
13480,134.799994,0.0457852706,0.00636227429,73,0,0,0.148470283,0.292854041
13481,134.809991,0.0481794737,-0.0606753752,73,0,0,0.148470283,0.292854041
13482,134.819987,-0.0236465782,-0.00560873421,73,-20,0,0.148441076,0.292854041
13483,134.829987,0.0433910713,0.00636227429,73,-20,0,0.148295045,0.292854041
13484,134.839995,-0.0308291819,0.0350926928,72,0,0,0.14817822,0.292854041
13485,134.849994,0.00508384267,-0.00800293591,72,0,0,0.14817822,0.292854041
13486,134.859993,0.000295439298,0.00396807259,74,0,0,0.14817822,0.292854041
13487,134.869991,-0.0260407794,0.00396807259,74,0,0,0.14817822,0.292854041
13488,134.879996,0.0314200632,0.00636227429,73,20,0,0.148207426,0.292854041
13489,134.889991,-0.0260407794,-0.0247623473,73,20,0,0.148353457,0.292854041
13490,134.899994,-0.0164639726,0.0135448789,73,-20,0,0.148441076,0.292854041
13491,134.909993,0.0386026651,0.00875647552,73,-20,0,0.148295045,0.292854041
13492,134.919992,0.0122664478,-0.0319449529,73,0,0,0.14817822,0.292854041
13493,134.929987,0.0290258601,-0.0103971381,73,0,0,0.14817822,0.292854041
13494,134.939993,-0.0116755692,-0.00800293591,76,-40,0,0.148117423,0.292854041
13495,134.949990,0.000295439298,-0.0199739449,76,-40,0,0.147813439,0.292854041
13496,134.959990,0.0314200632,-0.0606753752,74,0,0,0.147570252,0.292854041
13497,134.969994,-0.0140697705,-0.0127913393,74,0,0,0.147570252,0.292854041
13498,134.979993,0.0194490533,-0.0223681461,73,0,0,0.147570252,0.292854041
13499,134.989988,0.0242374558,0.049457904,73,0,0,0.147570252,0.292854041
13500,134.999995,-0.0308291819,-0.0319449529,73,0,0,0.147570252,0.292854041
13501,135.009994,0.0218432546,0.00396807259,73,0,0,0.147570252,0.292854041
13502,135.019987,0.0409968682,-0.00560873421,73,0,0,0.147570252,0.292854041
13503,135.029988,-0.0116755692,-0.00082033081,73,0,0,0.147570252,0.292854041
13504,135.039995,0.00987224653,-0.00560873421,74,20,0,0.147599846,0.292854041
13505,135.049991,0.000295439298,-0.00800293591,74,20,0,0.147747815,0.292854041
13506,135.059985,-0.0212523751,-0.0367333554,74,0,20,0.147866189,0.292883635
13507,135.069990,0.0362084657,0.0183332823,74,0,20,0.147866189,0.293031603
13508,135.079992,-0.0140697705,0.0255158879,74,0,0,0.147866189,0.293149978
13509,135.089987,0.0122664478,-0.034339156,74,0,0,0.147866189,0.293149978
13510,135.100076,-0.0164639726,0.0326984935,74,0,0,0.147866189,0.293149978
13511,135.109975,0.0170548521,0.0135448789,74,0,0,0.147866189,0.293149978
13512,135.119991,-0.0212523751,0.0183332823,74,20,0,0.147895783,0.293149978
13513,135.129986,0.0314200632,-0.00560873421,74,20,0,0.148043752,0.293149978
13514,135.139994,-0.00449296413,0.0255158879,73,20,0,0.148191333,0.293149978
13515,135.149985,-0.0260407794,-0.0127913393,73,20,0,0.148337364,0.293149978
13516,135.159996,-0.0140697705,-0.00321453251,73,0,0,0.148454189,0.293149978
13517,135.169991,0.00747804437,-0.0127913393,73,0,0,0.148454189,0.293149978
13518,135.179988,-0.0116755692,-0.0271565504,73,0,0,0.148454189,0.293149978
13519,135.189987,0.0194490533,-0.00321453251,73,0,0,0.148454189,0.293149978
13520,135.199995,0.000295439298,0.0183332823,73,40,0,0.148512587,0.293149978
13521,135.209988,-0.0284349807,0.00875647552,73,40,0,0.148804575,0.293149978
13522,135.219995,0.00747804437,0.0207274836,74,40,0,0.149097368,0.293149978
13523,135.229993,0.00508384267,0.0255158879,74,40,0,0.14939338,0.293149978
13524,135.239996,-0.0308291819,-0.00800293591,74,-20,0,0.149600595,0.293149978
13525,135.249989,0.000295439298,-0.0151855415,74,-20,0,0.149452627,0.293149978
13526,135.259992,0.0122664478,-0.0175797436,73,0,0,0.149334252,0.293149978
13527,135.269969,0.0122664478,0.0303042904,73,0,0,0.149334252,0.293149978
13528,135.279994,0.0242374558,0.00396807259,73,0,0,0.149334252,0.293149978
13529,135.289986,0.0122664478,-0.0127913393,73,0,0,0.149334252,0.293149978
13530,135.299992,-0.0116755692,-0.0271565504,73,20,-20,0.149334252,0.293120772
13531,135.309985,-0.00209876243,0.00396807259,73,20,-20,0.149480283,0.293003947
13532,135.319989,0.0290258601,-0.0199739449,72,0,20,0.149626315,0.292857915
13533,135.329989,-0.00688716583,-0.0127913393,72,0,20,0.149626315,0.29300186
13534,135.339994,0.00508384267,0.00396807259,73,0,0,0.149626315,0.293145806
13535,135.349990,-0.00209876243,-0.0151855415,73,0,0,0.149626315,0.293145806
13536,135.359987,-0.00209876243,-0.0175797436,74,-20,0,0.149626315,0.293145806
13537,135.369988,0.00508384267,0.0159390811,74,-20,0,0.149478346,0.293145806
13538,135.379993,0.0194490533,-0.00800293591,73,0,0,0.149330378,0.293145806
13539,135.389988,0.0194490533,0.0159390811,73,0,0,0.149330378,0.293145806
13540,135.399994,0.0290258601,0.0255158879,73,-20,0,0.149330378,0.293145806
13541,135.409990,0.0194490533,-0.0103971381,73,-20,0,0.149184346,0.293145806
13542,135.419993,0.00987224653,-0.0151855415,73,0,0,0.149038315,0.293145806
13543,135.429991,0.0290258601,-0.0367333554,73,0,0,0.149038315,0.293145806
13544,135.439986,0.0146606499,-0.0391275585,73,0,0,0.149038315,0.293145806
13545,135.449994,0.00747804437,0.0111506777,73,0,0,0.149038315,0.293145806
13546,135.459995,-0.0260407794,-0.0103971381,72,-20,0,0.149038315,0.293145806
13547,135.469990,-0.0140697705,0.0135448789,72,-20,0,0.148894295,0.293145806
13548,135.479995,0.00508384267,0.0350926928,73,0,0,0.148750275,0.293145806
13549,135.490144,0.0194490533,0.00636227429,73,0,0,0.148750275,0.293145806
13550,135.499966,-0.0140697705,-0.00082033081,73,-40,0,0.148750275,0.293145806
13551,135.509989,-0.00209876243,-0.0295507517,73,-40,0,0.148458287,0.293145806
13552,135.519995,0.0122664478,-0.0175797436,73,0,0,0.148166299,0.293145806
13553,135.529995,0.0625446811,0.0207274836,73,0,0,0.148166299,0.293145806
13554,135.539993,0.0194490533,-0.00800293591,73,0,0,0.148166299,0.293145806
13555,135.549989,-0.0188581739,0.0111506777,73,0,0,0.148166299,0.293145806
13556,135.559995,0.0314200632,-0.0175797436,73,0,0,0.148166299,0.293145806
13557,135.569991,0.0338142626,0.0207274836,73,0,0,0.148166299,0.293145806
13558,135.579991,0.0218432546,-0.0247623473,73,0,0,0.148166299,0.293145806
13559,135.589995,0.00268964097,-0.00082033081,73,0,0,0.148166299,0.293145806
13560,135.599987,-0.0212523751,0.0279100891,72,-40,0,0.148166299,0.293145806
13561,135.609991,0.0122664478,0.0207274836,72,-40,0,0.147878334,0.293145806
13562,135.619992,0.00987224653,0.0135448789,72,20,0,0.147590369,0.293145806
13563,135.629995,-0.0356175862,-0.0103971381,72,20,0,0.147734389,0.293145806
13564,135.639992,0.00268964097,0.00157387089,72,0,0,0.147878408,0.293145806
13565,135.649985,-0.0332233831,0.00396807259,72,0,0,0.147878408,0.293145806
13566,135.659988,-0.00449296413,0.0326984935,73,0,0,0.147878408,0.293145806
13567,135.669965,-0.00209876243,-0.0127913393,73,0,0,0.147878408,0.293145806
13568,135.679965,-0.0212523751,-0.0247623473,72,0,20,0.147878408,0.293145806
13569,135.689996,-0.0212523751,-0.0271565504,72,0,20,0.147878408,0.293289751
13570,135.699989,-0.0188581739,-0.0127913393,73,0,0,0.147878408,0.293433696
13571,135.709985,0.0122664478,0.0350926928,73,0,0,0.147878408,0.293433696
13572,135.719987,-0.0140697705,0.0566405095,73,0,0,0.147878408,0.293433696
13573,135.729985,-0.0164639726,0.0207274836,73,0,0,0.147878408,0.293433696
13574,135.739991,0.0194490533,0.0326984935,73,0,0,0.147878408,0.293433696
13575,135.749987,0.0338142626,-0.0247623473,72,0,0,0.147878408,0.293433696
13576,135.759995,0.00987224653,-0.0175797436,72,0,0,0.147878408,0.293433696
13577,135.769988,0.0170548521,-0.0103971381,72,20,0,0.148022428,0.293433696
13578,135.779996,0.0218432546,-0.0295507517,72,20,0,0.148166448,0.293433696
13579,135.789995,0.0266316589,-0.0247623473,73,0,0,0.148166448,0.293433696
13580,135.799992,0.0218432546,-0.0271565504,73,0,0,0.148166448,0.293433696
13581,135.809995,-0.0116755692,0.0111506777,74,20,0,0.148314416,0.293433696
13582,135.819989,0.0218432546,-0.0175797436,74,20,0,0.148462385,0.293433696
13583,135.829990,0.0409968682,-0.00321453251,74,0,20,0.148462385,0.293581665
13584,135.839996,0.0218432546,0.0159390811,74,0,20,0.148462385,0.293729633
13585,135.849991,-0.00209876243,-0.0103971381,73,0,0,0.148462385,0.293729633
13586,135.859989,-0.00688716583,-0.034339156,73,0,0,0.148462385,0.293729633
13587,135.869966,0.0290258601,0.0111506777,72,0,0,0.148462385,0.293729633
13588,135.879985,0.000295439298,-0.0127913393,72,0,0,0.148462385,0.293729633
13589,135.889991,-0.0116755692,-0.0295507517,72,0,0,0.148462385,0.293729633
13590,135.899996,-0.0451943912,0.0279100891,72,0,0,0.148462385,0.293729633
13591,135.909989,0.0338142626,-0.0295507517,72,0,0,0.148462385,0.293729633
13592,135.919991,-0.00209876243,-0.0319449529,72,0,0,0.148462385,0.293729633
13593,135.929991,-0.00209876243,-0.0175797436,72,0,0,0.148462385,0.293729633
13594,135.939992,0.00268964097,0.0111506777,72,0,0,0.148462385,0.293729633
13595,135.949995,0.00987224653,-0.00800293591,72,0,0,0.148462385,0.293729633
13596,135.959989,-0.0164639726,-0.0199739449,72,0,0,0.148462385,0.293729633
13597,135.969990,0.0386026651,0.00157387089,73,0,0,0.148462385,0.293729633
13598,135.979994,-0.0164639726,-0.0319449529,73,0,0,0.148462385,0.293729633
13599,135.989991,-0.0356175862,0.00636227429,73,0,0,0.148462385,0.293729633
13600,135.999988,0.00268964097,-0.0127913393,73,0,0,0.148462385,0.293729633
13601,136.009992,0.0362084657,0.0279100891,73,0,0,0.148462385,0.293729633
13602,136.019990,-0.00928136706,-0.00082033081,73,0,0,0.148462385,0.293729633
13603,136.029994,0.0362084657,-0.00560873421,73,0,0,0.148462385,0.293729633
13604,136.040129,0.00747804437,0.0159390811,73,0,0,0.148462385,0.293729633
13605,136.049987,-0.0164639726,-0.0175797436,72,0,0,0.148462385,0.293729633
13606,136.059987,-0.00449296413,-0.0175797436,72,0,0,0.148462385,0.293729633
13607,136.070102,-0.00209876243,-0.0391275585,74,0,0,0.148462385,0.293729633
13608,136.079970,0.0194490533,-0.00321453251,74,0,0,0.148462385,0.293729633
13609,136.089989,0.0338142626,-0.00800293591,72,-20,0,0.148347169,0.293729633
13610,136.099995,0.00268964097,-0.0487043634,72,-20,0,0.148203149,0.293729633
13611,136.109991,0.00987224653,-0.00321453251,73,-20,0,0.14805752,0.293729633
13612,136.119985,-0.0140697705,-0.046310164,73,-20,0,0.147911489,0.293729633
13613,136.129993,0.000295439298,-0.0199739449,73,0,0,0.147882283,0.293729633
13614,136.139987,0.0146606499,-0.0247623473,73,0,0,0.147882283,0.293729633
13615,136.149986,0.00268964097,0.0326984935,73,0,0,0.147882283,0.293729633
13616,136.159986,-0.0284349807,-0.0295507517,73,0,0,0.147882283,0.293729633
13617,136.169990,-0.00449296413,-0.0223681461,73,0,0,0.147882283,0.293729633
13618,136.179986,0.00508384267,-0.00560873421,73,0,0,0.147882283,0.293729633
13619,136.189990,-0.0116755692,0.0326984935,73,-60,0,0.147531867,0.293729633
13620,136.199990,0.000295439298,-0.00560873421,73,-60,0,0.147093847,0.293729633
13621,136.209986,0.0314200632,0.0303042904,72,0,-20,0.147006243,0.293614477
13622,136.219987,0.0242374558,-0.0247623473,72,0,-20,0.147006243,0.293470532
13623,136.229985,-0.00928136706,-0.0247623473,72,-20,0,0.146891028,0.293441743
13624,136.239987,0.0218432546,0.0111506777,72,-20,0,0.146747008,0.293441743
13625,136.249994,-0.00928136706,-0.00800293591,72,0,0,0.146718204,0.293441743
13626,136.259988,-0.0116755692,-0.0127913393,72,0,0,0.146718204,0.293441743
13627,136.269990,-0.0236465782,-0.0103971381,72,0,0,0.146718204,0.293441743
13628,136.279986,0.0194490533,-0.0271565504,72,0,0,0.146718204,0.293441743
13629,136.289973,0.0505736768,0.00157387089,72,0,0,0.146718204,0.293441743
13630,136.299989,-0.0140697705,-0.0151855415,72,0,0,0.146718204,0.293441743
13631,136.309992,0.0314200632,0.00636227429,72,0,0,0.146718204,0.293441743
13632,136.319990,0.00268964097,0.00396807259,72,0,0,0.146718204,0.293441743
13633,136.329985,-0.0236465782,-0.0103971381,72,0,0,0.146718204,0.293441743
13634,136.339993,0.00268964097,0.0111506777,72,0,0,0.146718204,0.293441743
13635,136.349988,0.0170548521,0.00636227429,73,0,0,0.146718204,0.293441743
13636,136.359986,0.0170548521,-0.00082033081,73,0,0,0.146718204,0.293441743
13637,136.369988,0.0122664478,0.0207274836,73,0,0,0.146718204,0.293441743
13638,136.379995,-0.0499827974,-0.00321453251,73,0,0,0.146718204,0.293441743
13639,136.389993,-0.0140697705,-0.0151855415,73,20,0,0.146835029,0.293441743
13640,136.399990,0.0122664478,-0.00800293591,73,20,0,0.146981061,0.293441743
13641,136.409988,0.00747804437,-0.00321453251,72,40,0,0.147240639,0.293441743
13642,136.419991,0.000295439298,-0.00082033081,72,40,0,0.147528604,0.293441743
13643,136.429969,0.000295439298,0.0231216867,72,0,0,0.147586197,0.293441743
13644,136.439995,-0.0284349807,-0.0223681461,72,0,0,0.147586197,0.293441743
13645,136.449990,0.0314200632,-0.00082033081,72,0,20,0.147586197,0.29352811
13646,136.459991,0.000295439298,-0.034339156,72,0,20,0.147586197,0.293672055
13647,136.469995,0.0457852706,0.0255158879,72,0,0,0.147586197,0.293729633
13648,136.479994,-0.00449296413,-0.0127913393,72,0,0,0.147586197,0.293729633
13649,136.489987,0.00747804437,-0.00800293591,73,20,0,0.147673815,0.293729633
13650,136.499993,0.000295439298,0.00875647552,73,20,0,0.147819847,0.293729633
13651,136.509993,0.0146606499,-0.0223681461,72,0,0,0.147878259,0.293729633
13652,136.519988,-0.00449296413,0.00157387089,72,0,0,0.147878259,0.293729633
13653,136.529993,0.0170548521,-0.0319449529,72,0,0,0.147878259,0.293729633
13654,136.539971,-0.0236465782,0.0135448789,72,0,0,0.147878259,0.293729633
13655,136.549985,0.0266316589,-0.0295507517,72,0,0,0.147878259,0.293729633
13656,136.559991,0.0194490533,-0.00560873421,72,0,0,0.147878259,0.293729633
13657,136.569994,0.00987224653,-0.00800293591,72,0,0,0.147878259,0.293729633
13658,136.579993,-0.00688716583,-0.0199739449,72,0,0,0.147878259,0.293729633
13659,136.589995,-0.00209876243,-0.0103971381,72,0,0,0.147878259,0.293729633
13660,136.599994,0.00268964097,-0.00800293591,72,0,0,0.147878259,0.293729633
13661,136.609988,0.0146606499,-0.0151855415,72,20,0,0.147964671,0.293729633
13662,136.619991,-0.00209876243,-0.0127913393,72,20,0,0.148108691,0.293729633
13663,136.629988,0.000295439298,0.00396807259,72,0,0,0.148166299,0.293729633
13664,136.639992,0.0122664478,-0.0127913393,72,0,0,0.148166299,0.293729633
13665,136.649988,-0.0188581739,-0.00560873421,72,0,0,0.148166299,0.293729633
13666,136.659993,0.0194490533,-0.00800293591,72,0,0,0.148166299,0.293729633
13667,136.669971,0.0290258601,-0.0271565504,71,0,-20,0.148166299,0.293644428
13668,136.679988,0.00747804437,-0.0439159609,71,0,-20,0.148166299,0.29350242
13669,136.689988,-0.00209876243,-0.0391275585,71,-20,0,0.148081094,0.293445617
13670,136.699986,-0.0164639726,-0.0151855415,71,-20,0,0.147939086,0.293445617
13671,136.709991,0.00268964097,0.00396807259,72,0,0,0.147882283,0.293445617
13672,136.719989,-0.00688716583,-0.00321453251,72,0,0,0.147882283,0.293445617
13673,136.729989,0.0601504818,-0.0391275585,72,0,0,0.147882283,0.293445617
13674,136.739995,-0.00928136706,-0.0199739449,72,0,0,0.147882283,0.293445617
13675,136.749967,0.0409968682,-0.00560873421,72,0,0,0.147882283,0.293445617
13676,136.759986,-0.0212523751,-0.0247623473,72,0,0,0.147882283,0.293445617
13677,136.769996,0.0122664478,-0.0367333554,75,0,0,0.147882283,0.293445617
13678,136.779994,-0.00209876243,-0.0127913393,75,0,0,0.147882283,0.293445617
13679,136.789988,0.0122664478,-0.00321453251,73,-20,0,0.147794664,0.293445617
13680,136.799995,0.0386026651,0.00396807259,73,-20,0,0.147648633,0.293445617
13681,136.809988,0.000295439298,-0.0127913393,72,0,0,0.14759022,0.293445617
13682,136.819985,0.0266316589,-0.00800293591,72,0,0,0.14759022,0.293445617
13683,136.829994,0.0338142626,-0.0223681461,73,-20,0,0.147502601,0.293445617
13684,136.839989,0.00747804437,0.0159390811,73,-20,0,0.14735657,0.293445617
13685,136.849994,-0.0380117893,-0.0271565504,72,-20,0,0.147211745,0.293445617
13686,136.859992,0.00747804437,0.0207274836,72,-20,0,0.147067726,0.293445617
13687,136.869994,-0.0116755692,0.00396807259,72,-20,0,0.146923706,0.293445617
13688,136.879987,-0.0140697705,0.0255158879,72,-20,0,0.146779686,0.293445617
13689,136.889994,0.0266316589,-0.0367333554,73,0,0,0.146722078,0.293445617
13690,136.899971,0.00268964097,-0.0391275585,73,0,0,0.146722078,0.293445617
13691,136.909988,0.0218432546,-0.00082033081,72,0,0,0.146722078,0.293445617
13692,136.919992,0.0314200632,0.0207274836,72,0,0,0.146722078,0.293445617
13693,136.929994,0.00747804437,-0.0175797436,71,-20,0,0.146636873,0.293445617
13694,136.939994,0.00987224653,-0.0319449529,71,-20,0,0.146494865,0.293445617
13695,136.949988,0.0362084657,-0.00321453251,70,0,0,0.146438062,0.293445617
13696,136.959986,-0.00209876243,0.0207274836,70,0,0,0.146438062,0.293445617
13697,136.969992,0.0170548521,-0.00321453251,74,0,-20,0.146438062,0.293356836
13698,136.979987,0.00747804437,0.0111506777,74,0,-20,0.146438062,0.293208867
13699,136.989993,0.0386026651,0.0183332823,72,20,0,0.146524474,0.29314968
13700,136.999994,0.0338142626,-0.00321453251,72,20,0,0.146668494,0.29314968
13701,137.009992,-0.00928136706,-0.0103971381,72,0,0,0.146726102,0.29314968
13702,137.019991,-0.00688716583,-0.0439159609,72,0,0,0.146726102,0.29314968
